transaction_id,account_id,amount,type,date
704,162,2571.16,deposit,2025-06-10
705,127,7136.38,transfer,2025-11-25
706,224,843.31,withdrawal,2025-03-10
707,170,6969.58,deposit,2025-07-03
708,157,8297.49,deposit,2025-03-31
709,42,861.54,withdrawal,2025-03-13
710,276,2669.18,transfer,2025-11-17
711,40,2676.86,payment,2025-09-17
712,16,11549.54,deposit,2025-04-19
713,19,552.6,withdrawal,2025-10-04
714,242,3689.9,transfer,2025-04-25
715,149,4673.78,transfer,2025-09-19
716,47,5489.79,deposit,2025-01-06
717,123,7584.2,transfer,2025-03-13
718,229,1832.49,transfer,2025-10-17
719,75,14090.67,deposit,2025-01-21
720,113,3514.66,deposit,2025-05-16
721,190,475.94,transfer,2025-04-16
722,266,400.33,withdrawal,2025-08-21
723,24,2941.87,payment,2025-06-15
724,53,838.17,withdrawal,2025-05-15
725,297,3797.76,transfer,2025-07-13
726,188,1552.41,payment,2025-07-12
727,115,5325.83,deposit,2025-06-26
728,250,13313.22,deposit,2025-01-04
729,257,4426.99,transfer,2025-04-28
730,40,227.29,withdrawal,2025-04-06
731,81,609.98,withdrawal,2025-03-02
732,118,12177.03,deposit,2025-02-28
733,247,7211.37,deposit,2025-10-30
734,83,385.57,deposit,2025-01-23
735,66,1390.5,transfer,2025-09-20
736,21,606.32,transfer,2025-05-13
737,93,9010.39,deposit,2025-10-16
738,10,948.31,withdrawal,2025-04-21
739,230,13016.17,deposit,2025-03-29
740,113,9032.54,deposit,2025-10-26
741,94,184.37,withdrawal,2025-12-18
742,176,8968.17,deposit,2025-02-05
743,118,5812.66,deposit,2025-02-25
744,9,5250.98,transfer,2025-09-16
745,215,6074.83,transfer,2025-04-01
746,244,2633.87,payment,2025-09-30
747,258,284.1,payment,2025-12-04
748,67,2691.42,payment,2025-12-14
749,221,5587.14,deposit,2025-01-23
750,272,3480.82,deposit,2025-09-04
751,196,597.27,withdrawal,2025-12-23
752,295,1279.34,payment,2025-05-11
753,245,9105.35,transfer,2025-02-12
754,146,3904.18,deposit,2025-01-03
755,4,1561.69,payment,2025-07-12
756,106,420.67,withdrawal,2025-02-24
757,80,9791.06,deposit,2025-05-10
758,134,8491.82,deposit,2025-11-10
759,142,11336.83,deposit,2025-07-31
760,283,2721.86,deposit,2025-10-14
761,285,3843.98,deposit,2025-06-07
762,296,778.71,withdrawal,2025-07-23
763,71,2244.7,payment,2025-08-17
764,83,647.3,payment,2025-07-25
765,174,486.41,payment,2025-11-22
766,3,2470.65,payment,2025-08-30
767,223,196.92,payment,2025-04-24
768,190,1829.04,payment,2025-07-16
769,206,717.37,withdrawal,2025-11-02
770,30,6420.9,transfer,2025-08-13
771,6,8513.15,transfer,2025-09-23
772,147,384.41,transfer,2025-11-03
773,262,6171.14,transfer,2025-12-12
774,19,254.47,withdrawal,2025-01-01
775,81,2990.47,payment,2025-07-24
776,181,6111.49,deposit,2025-04-13
777,266,2212.09,payment,2025-02-05
778,47,731.62,withdrawal,2025-10-14
779,299,360.53,withdrawal,2025-05-22
780,116,4574.85,transfer,2025-07-26
781,295,787.02,payment,2025-07-28
782,260,1678.1,payment,2025-09-15
783,151,948.08,withdrawal,2025-09-20
784,132,700.31,withdrawal,2025-07-13
785,289,11561.01,deposit,2025-06-23
786,235,13453.03,deposit,2025-01-15
787,247,777.17,payment,2025-07-15
788,113,8011.61,transfer,2025-07-31
789,181,2103.95,payment,2025-05-15
790,128,111.15,withdrawal,2025-12-11
791,176,1665.88,payment,2025-04-02
792,244,366.47,withdrawal,2025-10-21
793,138,9473.83,transfer,2025-12-16
794,98,11069.83,deposit,2025-05-01
795,124,222.64,withdrawal,2025-04-14
796,128,172.88,withdrawal,2025-02-24
797,62,2029.06,payment,2025-12-06
798,253,2293.91,payment,2025-10-05
799,22,5599.39,deposit,2025-06-11
800,253,500.99,withdrawal,2025-09-19
801,144,3370.29,deposit,2025-10-23
802,66,1579.58,payment,2025-08-05
803,245,1509.91,payment,2025-07-21
804,90,14648.78,deposit,2025-12-24
805,266,4768.99,deposit,2025-01-05
806,7,3825.31,transfer,2025-02-21
807,167,620.52,withdrawal,2025-05-13
808,96,252.4,withdrawal,2025-08-30
809,176,200.24,withdrawal,2025-08-06
810,108,10525.65,deposit,2025-07-10
811,187,4230.46,deposit,2025-04-03
812,293,9793.76,transfer,2025-12-18
813,118,2163.84,payment,2025-05-01
814,285,12851.82,deposit,2025-04-11
815,75,4756.22,transfer,2025-01-05
816,91,7518.99,deposit,2025-11-19
817,265,789.63,withdrawal,2025-06-03
818,129,1198.21,payment,2025-12-20
819,84,650.32,payment,2025-05-11
820,244,1352.32,payment,2025-06-21
821,134,373.1,withdrawal,2025-10-13
822,132,39.44,withdrawal,2025-03-04
823,180,5789.69,transfer,2025-11-29
824,276,9794.76,transfer,2025-05-26
825,182,679.73,withdrawal,2025-09-07
826,229,1146.31,payment,2025-05-27
827,238,8689.16,transfer,2025-11-24
828,173,9487.54,deposit,2025-10-20
829,208,241.94,payment,2025-06-25
830,117,330.54,withdrawal,2025-05-30
831,137,4105.16,deposit,2025-08-16
832,186,6239.14,deposit,2025-04-05
833,12,7291.34,transfer,2025-12-05
834,129,635.66,payment,2025-07-23
835,53,196.06,payment,2025-08-31
836,281,83.96,payment,2025-07-23
837,269,316.27,payment,2025-11-13
838,80,1966.22,payment,2025-07-19
839,159,2511.6,transfer,2025-05-26
840,227,1356.21,transfer,2025-03-29
841,15,1992.33,payment,2025-06-16
842,244,14625.97,deposit,2025-10-04
843,140,2069.97,deposit,2025-12-24
844,277,5928.77,transfer,2025-08-22
845,289,7875.72,deposit,2025-11-24
846,274,910.74,withdrawal,2025-09-04
847,277,8056.84,transfer,2025-08-15
848,158,423.96,withdrawal,2025-03-21
849,156,5.28,payment,2025-03-11
850,177,479.81,withdrawal,2025-01-05
851,252,4529.18,deposit,2025-08-09
852,150,7977.84,transfer,2025-10-08
853,192,4146.77,transfer,2025-10-15
854,224,3785.95,deposit,2025-11-27
855,200,3347.86,deposit,2025-02-10
856,217,5190.27,transfer,2025-11-10
857,140,655.49,withdrawal,2025-09-30
858,138,2860.61,deposit,2025-02-05
859,94,2931.47,transfer,2025-11-23
860,234,4118.41,deposit,2025-11-15
861,252,3240.41,transfer,2025-03-19
862,26,561.88,payment,2025-02-22
863,145,142.54,withdrawal,2025-08-13
864,5,947.46,transfer,2025-01-08
865,253,3452.03,transfer,2025-06-09
866,256,474.41,withdrawal,2025-01-17
867,170,2531.42,payment,2025-03-16
868,29,780.14,withdrawal,2025-02-06
869,279,2764.98,deposit,2025-05-09
870,196,370.27,payment,2025-05-08
871,198,3745.07,deposit,2025-01-18
872,102,11043.08,deposit,2025-02-18
873,267,4754.61,transfer,2025-12-15
874,160,175.44,withdrawal,2025-01-22
875,282,763.67,payment,2025-11-23
876,153,3636.25,transfer,2025-01-27
877,112,711.72,payment,2025-08-11
878,167,506.24,payment,2025-05-22
879,300,1190.45,payment,2025-05-05
880,5,1745.33,payment,2025-12-20
881,244,3745.42,transfer,2025-02-15
882,128,5024.2,transfer,2025-12-18
883,174,184.03,payment,2025-11-27
884,79,381.85,payment,2025-04-30
885,163,809.41,withdrawal,2025-08-13
886,99,2069.3,payment,2025-07-03
887,69,900.69,withdrawal,2025-09-06
888,225,551.88,withdrawal,2025-09-08
889,98,5459.02,transfer,2025-06-15
890,240,870.31,withdrawal,2025-11-03
891,284,735.32,transfer,2025-03-21
892,231,823.03,withdrawal,2025-10-05
893,188,60.76,deposit,2025-11-23
894,260,11018.18,deposit,2025-01-10
895,187,3240.91,transfer,2025-02-02
896,276,2888.55,deposit,2025-12-16
897,255,6149.74,transfer,2025-06-15
898,210,128.25,withdrawal,2025-09-25
899,35,2506.4,payment,2025-03-08
900,92,610.23,payment,2025-09-06
901,99,100.29,payment,2025-11-25
902,199,7911.03,deposit,2025-12-26
903,132,1102.23,payment,2025-11-07
904,37,2790.98,payment,2025-04-17
905,252,1406.84,payment,2025-11-24
906,32,566.86,withdrawal,2025-08-01
907,189,2471.81,payment,2025-05-17
908,271,2204.23,payment,2025-06-05
909,40,9607.84,transfer,2025-02-19
910,52,5340.03,transfer,2025-04-08
911,99,5721.78,transfer,2025-04-02
912,286,11204.32,deposit,2025-11-23
913,296,681.0,withdrawal,2025-12-26
914,219,504.59,payment,2025-04-03
915,282,7595.16,deposit,2025-12-03
916,81,14006.12,deposit,2025-06-11
917,282,847.96,withdrawal,2025-07-31
918,221,616.25,withdrawal,2025-10-16
919,280,3781.88,transfer,2025-10-09
920,131,962.42,withdrawal,2025-08-18
921,204,2180.31,payment,2025-05-26
922,9,9934.45,transfer,2025-06-04
923,4,984.71,withdrawal,2025-04-20
924,162,2315.71,payment,2025-12-20
925,142,988.16,transfer,2025-08-24
926,183,1427.16,transfer,2025-07-07
927,299,2368.29,transfer,2025-06-03
928,48,8557.52,deposit,2025-04-22
929,40,797.05,withdrawal,2025-03-30
930,250,1787.72,payment,2025-06-03
931,20,1223.24,deposit,2025-01-29
932,172,882.2,withdrawal,2025-08-11
933,214,2610.01,payment,2025-04-27
934,6,859.21,deposit,2025-09-26
935,22,549.13,withdrawal,2025-03-18
936,168,1574.31,transfer,2025-12-11
937,202,11304.96,deposit,2025-10-22
938,259,670.15,payment,2025-05-29
939,202,1365.28,transfer,2025-02-12
940,244,1646.72,payment,2025-05-15
941,44,7552.26,deposit,2025-12-24
942,67,4835.18,transfer,2025-04-12
943,250,9801.11,deposit,2025-04-11
944,288,2461.04,transfer,2025-05-17
945,221,691.04,withdrawal,2025-10-22
946,46,2016.88,payment,2025-08-05
947,188,206.68,withdrawal,2025-06-26
948,13,185.87,withdrawal,2025-06-29
949,227,4432.61,transfer,2025-04-30
950,103,172.87,withdrawal,2025-02-13
951,58,732.93,payment,2025-11-14
952,76,33.46,withdrawal,2025-12-22
953,57,461.06,withdrawal,2025-01-12
954,170,7413.13,transfer,2025-04-19
955,105,557.82,withdrawal,2025-11-15
956,73,1132.94,payment,2025-12-06
957,270,770.09,payment,2025-01-31
958,146,7902.43,transfer,2025-11-13
959,139,1397.56,payment,2025-01-05
960,35,9922.57,deposit,2025-12-06
961,185,62.14,payment,2025-11-29
962,198,9798.94,transfer,2025-09-18
963,51,494.97,withdrawal,2025-11-02
964,273,563.32,payment,2025-09-14
965,235,124.06,payment,2025-09-29
966,157,500.13,withdrawal,2025-03-22
967,10,690.63,withdrawal,2025-07-01
968,155,9960.14,transfer,2025-09-14
969,142,1879.25,payment,2025-07-18
970,16,241.07,withdrawal,2025-06-24
971,202,923.56,transfer,2025-07-15
972,267,4202.47,transfer,2025-10-21
973,79,14559.53,deposit,2025-11-06
974,169,8156.39,deposit,2025-04-16
975,71,8632.75,transfer,2025-06-08
976,269,4329.14,transfer,2025-03-16
977,290,3209.09,transfer,2025-10-13
978,273,556.48,payment,2025-03-16
979,16,882.53,withdrawal,2025-07-31
980,211,454.14,withdrawal,2025-11-23
981,141,7802.12,transfer,2025-02-24
982,68,310.67,transfer,2025-11-10
983,137,5983.79,transfer,2025-04-29
984,14,97.89,withdrawal,2025-09-02
985,69,10694.69,deposit,2025-07-11
986,95,7397.11,deposit,2025-03-12
987,84,2301.42,transfer,2025-07-29
988,8,951.19,withdrawal,2025-04-24
989,104,708.06,transfer,2025-08-13
990,251,869.44,withdrawal,2025-05-07
991,219,11654.41,deposit,2025-11-08
992,195,406.27,withdrawal,2025-10-20
993,275,1564.34,payment,2025-08-20
994,234,2633.95,payment,2025-05-06
995,266,14758.27,deposit,2025-01-21
996,286,7766.09,deposit,2025-11-19
997,26,2947.23,transfer,2025-07-23
998,156,472.12,withdrawal,2025-08-05
999,151,2071.41,payment,2025-03-14
1000,238,1402.09,deposit,2025-09-14
1001,58,7798.37,transfer,2025-12-23
1002,280,3961.01,transfer,2025-06-15
1003,231,540.74,payment,2025-10-30
1004,104,1398.19,deposit,2025-06-15
1005,84,278.12,payment,2025-12-28
1006,231,103.6,withdrawal,2025-12-29
1007,197,3817.85,transfer,2025-07-14
1008,23,9126.92,transfer,2025-10-17
1009,77,8694.74,transfer,2025-04-02
1010,27,4655.53,deposit,2025-08-17
1011,148,1219.66,transfer,2025-03-09
1012,104,1869.57,payment,2025-05-10
1013,7,7489.53,deposit,2025-09-13
1014,279,1825.91,payment,2025-09-10
1015,122,5909.18,transfer,2025-09-01
1016,233,6656.04,deposit,2025-11-04
1017,4,8827.57,transfer,2025-05-23
1018,286,536.74,transfer,2025-03-17
1019,29,55.99,withdrawal,2025-01-17
1020,296,344.49,withdrawal,2025-02-14
1021,26,1253.79,payment,2025-04-02
1022,83,618.87,withdrawal,2025-12-21
1023,294,9664.62,transfer,2025-10-24
1024,185,283.91,payment,2025-06-03
1025,166,899.58,withdrawal,2025-02-04
1026,219,882.03,payment,2025-03-10
1027,63,342.62,withdrawal,2025-07-31
1028,269,6973.5,transfer,2025-11-10
1029,30,1716.24,payment,2025-11-19
1030,271,1453.57,payment,2025-12-19
1031,148,9152.23,deposit,2025-06-12
1032,133,928.56,withdrawal,2025-11-11
1033,289,7819.6,deposit,2025-11-20
1034,255,12129.31,deposit,2025-11-09
1035,120,979.67,withdrawal,2025-01-01
1036,61,1397.33,payment,2025-03-02
1037,107,6239.92,deposit,2025-06-20
1038,180,162.41,transfer,2025-04-14
1039,145,794.39,withdrawal,2025-06-07
1040,154,771.69,withdrawal,2025-02-28
1041,171,408.13,withdrawal,2025-10-19
1042,15,1980.46,transfer,2025-06-23
1043,246,11968.95,deposit,2025-11-27
1044,70,2373.03,deposit,2025-08-24
1045,275,473.22,withdrawal,2025-07-31
1046,29,573.64,withdrawal,2025-12-14
1047,162,628.75,payment,2025-12-17
1048,170,84.89,withdrawal,2025-03-18
1049,144,1020.76,payment,2025-07-12
1050,274,5731.27,transfer,2025-07-19
1051,96,2594.46,payment,2025-06-07
1052,162,818.13,payment,2025-02-14
1053,255,3747.26,transfer,2025-06-04
1054,111,191.51,withdrawal,2025-07-11
1055,20,9137.87,transfer,2025-08-16
1056,260,2398.08,payment,2025-09-14
1057,79,3434.15,transfer,2025-09-05
1058,269,780.02,withdrawal,2025-03-15
1059,51,2091.61,transfer,2025-01-19
1060,236,10719.48,deposit,2025-09-25
1061,60,936.39,payment,2025-01-23
1062,45,477.54,withdrawal,2025-01-24
1063,53,42.03,withdrawal,2025-06-09
1064,108,216.54,withdrawal,2025-05-27
1065,142,777.33,withdrawal,2025-12-10
1066,61,166.33,withdrawal,2025-05-21
1067,59,2875.1,payment,2025-10-14
1068,264,623.7,payment,2025-06-29
1069,282,285.63,withdrawal,2025-12-27
1070,146,1754.19,transfer,2025-06-09
1071,174,808.36,deposit,2025-01-15
1072,242,322.25,payment,2025-01-28
1073,45,5909.16,deposit,2025-12-27
1074,229,326.19,withdrawal,2025-04-12
1075,274,2921.18,payment,2025-08-27
1076,291,974.52,transfer,2025-12-24
1077,240,1369.47,payment,2025-12-17
1078,239,3513.83,deposit,2025-04-25
1079,74,914.6,withdrawal,2025-07-20
1080,94,793.0,withdrawal,2025-06-16
1081,233,502.45,deposit,2025-09-01
1082,58,489.08,withdrawal,2025-03-29
1083,145,612.35,withdrawal,2025-03-07
1084,261,1220.03,payment,2025-02-24
1085,167,2378.33,payment,2025-09-30
1086,237,8878.51,deposit,2025-05-03
1087,125,9740.22,transfer,2025-07-16
1088,34,224.07,withdrawal,2025-12-22
1089,221,8529.81,deposit,2025-06-25
1090,279,1772.2,transfer,2025-12-09
1091,40,1759.13,deposit,2025-11-02
1092,238,563.99,withdrawal,2025-08-16
1093,91,956.77,withdrawal,2025-02-05
1094,56,4944.75,deposit,2025-11-27
1095,32,656.75,payment,2025-03-13
1096,298,2272.45,payment,2025-12-05
1097,77,7992.27,deposit,2025-07-19
1098,296,2975.22,deposit,2025-12-15
1099,163,578.87,withdrawal,2025-12-14
1100,156,10780.98,deposit,2025-06-26
1101,46,1836.41,payment,2025-09-19
1102,207,8532.43,transfer,2025-02-01
1103,190,7.53,payment,2025-10-14
1104,184,2584.44,payment,2025-01-16
1105,121,10548.22,deposit,2025-07-21
1106,163,6120.19,deposit,2025-08-11
1107,280,6641.75,transfer,2025-09-01
1108,72,5576.44,transfer,2025-07-04
1109,214,2920.29,transfer,2025-12-10
1110,65,165.45,transfer,2025-11-28
1111,9,7227.33,transfer,2025-09-07
1112,224,892.4,transfer,2025-11-25
1113,213,13409.06,deposit,2025-12-23
1114,218,4571.22,transfer,2025-08-06
1115,283,5801.49,deposit,2025-04-26
1116,96,9088.37,deposit,2025-10-23
1117,256,7135.69,transfer,2025-05-18
1118,211,52.79,withdrawal,2025-01-20
1119,291,10587.99,deposit,2025-02-27
1120,298,14427.98,deposit,2025-02-10
1121,73,475.64,withdrawal,2025-02-10
1122,268,739.47,payment,2025-11-19
1123,40,620.78,withdrawal,2025-06-25
1124,274,1409.26,payment,2025-09-20
1125,241,432.6,withdrawal,2025-05-31
1126,149,401.5,transfer,2025-11-02
1127,156,80.19,withdrawal,2025-08-31
1128,297,5749.96,transfer,2025-12-03
1129,150,864.01,payment,2025-02-12
1130,65,2555.08,payment,2025-05-23
1131,130,6177.19,transfer,2025-05-21
1132,132,2225.58,payment,2025-11-06
1133,90,6608.6,transfer,2025-07-09
1134,90,786.88,withdrawal,2025-05-01
1135,249,8003.75,transfer,2025-01-17
1136,176,2902.2,payment,2025-11-01
1137,79,11303.78,deposit,2025-07-31
1138,197,6623.64,transfer,2025-11-23
1139,86,5798.69,transfer,2025-06-26
1140,28,760.37,withdrawal,2025-03-01
1141,27,4666.95,transfer,2025-09-01
1142,155,11204.95,deposit,2025-09-30
1143,120,10268.47,deposit,2025-07-19
1144,243,162.25,withdrawal,2025-08-11
1145,7,928.68,withdrawal,2025-08-18
1146,196,962.53,withdrawal,2025-12-16
1147,22,2753.55,payment,2025-11-23
1148,182,9176.76,deposit,2025-11-30
1149,140,284.92,withdrawal,2025-02-20
1150,131,6943.57,deposit,2025-12-12
1151,124,5223.53,transfer,2025-12-13
1152,93,556.66,withdrawal,2025-12-11
1153,5,40.82,payment,2025-02-20
1154,269,2058.07,payment,2025-06-29
1155,113,266.86,withdrawal,2025-01-18
1156,13,175.36,payment,2025-11-01
1157,112,2125.68,payment,2025-03-03
1158,45,3790.79,transfer,2025-11-28
1159,290,8965.22,transfer,2025-12-23
1160,95,308.68,withdrawal,2025-12-05
1161,39,13844.3,deposit,2025-05-22
1162,219,272.19,withdrawal,2025-02-07
1163,142,1151.48,payment,2025-06-20
1164,31,956.49,withdrawal,2025-05-16
1165,92,1087.51,deposit,2025-04-13
1166,202,6472.56,transfer,2025-02-25
1167,74,3314.88,deposit,2025-11-26
1168,55,10745.23,deposit,2025-02-22
1169,18,215.88,payment,2025-05-09
1170,229,2690.05,payment,2025-03-18
1171,1,1995.49,payment,2025-05-17
1172,78,906.53,withdrawal,2025-10-22
1173,2,7198.18,deposit,2025-07-26
1174,36,82.91,transfer,2025-12-19
1175,247,1703.9,payment,2025-07-03
1176,171,412.6,withdrawal,2025-11-20
1177,47,543.93,withdrawal,2025-06-24
1178,42,11418.77,deposit,2025-05-29
1179,104,5567.03,transfer,2025-07-16
1180,98,701.96,withdrawal,2025-02-24
1181,184,1318.69,deposit,2025-11-20
1182,225,1442.43,transfer,2025-04-09
1183,13,4917.86,transfer,2025-02-02
1184,277,509.69,withdrawal,2025-08-19
1185,9,1021.16,payment,2025-06-22
1186,22,1816.9,deposit,2025-12-01
1187,268,14104.34,deposit,2025-10-02
1188,77,9251.92,transfer,2025-01-19
1189,73,9824.78,deposit,2025-08-30
1190,24,7027.9,transfer,2025-03-08
1191,8,6344.98,transfer,2025-06-07
1192,50,9187.83,deposit,2025-10-30
1193,33,346.97,payment,2025-11-01
1194,113,2414.34,payment,2025-08-07
1195,173,4897.31,deposit,2025-12-17
1196,295,3249.82,transfer,2025-04-20
1197,24,3388.26,transfer,2025-03-03
1198,141,7587.62,transfer,2025-03-28
1199,190,4414.68,transfer,2025-10-25
1200,21,1044.68,transfer,2025-11-20
1201,193,205.52,transfer,2025-09-07
1202,42,26.64,payment,2025-02-15
1203,146,10417.88,deposit,2025-09-01
1204,65,1473.72,transfer,2025-05-19
1205,268,6209.87,deposit,2025-03-31
1206,20,7186.13,transfer,2025-11-10
1207,46,360.9,withdrawal,2025-01-03
1208,286,1959.43,transfer,2025-09-29
1209,49,865.48,withdrawal,2025-10-04
1210,260,4668.95,transfer,2025-11-17
1211,107,72.01,withdrawal,2025-02-27
1212,77,7487.85,deposit,2025-03-23
1213,23,1936.36,payment,2025-05-26
1214,108,3808.16,deposit,2025-11-12
1215,233,317.74,payment,2025-01-27
1216,276,1622.55,transfer,2025-01-15
1217,249,217.22,payment,2025-05-01
1218,228,430.68,withdrawal,2025-12-13
1219,167,7800.8,transfer,2025-06-16
1220,117,715.17,payment,2025-07-31
1221,103,13375.91,deposit,2025-02-07
1222,242,862.37,deposit,2025-08-12
1223,75,9282.48,transfer,2025-08-21
1224,92,5633.6,deposit,2025-08-23
1225,100,976.04,withdrawal,2025-04-14
1226,172,369.34,transfer,2025-10-19
1227,31,153.77,withdrawal,2025-08-27
1228,235,2609.46,deposit,2025-06-25
1229,113,611.56,withdrawal,2025-11-23
1230,88,910.42,transfer,2025-09-25
1231,251,5936.23,transfer,2025-08-25
1232,143,2191.4,payment,2025-05-07
1233,127,445.56,withdrawal,2025-04-24
1234,77,1256.23,payment,2025-01-23
1235,21,11015.47,deposit,2025-09-16
1236,18,7990.27,deposit,2025-09-03
1237,51,7454.51,deposit,2025-02-12
1238,286,2081.01,payment,2025-07-28
1239,112,3616.14,transfer,2025-05-03
1240,47,1441.95,payment,2025-06-06
1241,83,12875.94,deposit,2025-10-26
1242,13,6983.22,deposit,2025-03-12
1243,208,7909.09,transfer,2025-07-09
1244,238,2581.85,payment,2025-02-06
1245,198,540.3,withdrawal,2025-06-01
1246,219,704.09,withdrawal,2025-11-10
1247,278,7887.53,transfer,2025-02-11
1248,172,1546.64,payment,2025-12-12
1249,187,337.34,payment,2025-07-07
1250,239,1099.89,payment,2025-03-31
1251,287,1684.47,payment,2025-04-15
1252,71,253.86,withdrawal,2025-02-28
1253,245,7544.08,transfer,2025-04-26
1254,165,899.97,withdrawal,2025-09-15
1255,217,73.37,withdrawal,2025-07-10
1256,177,7319.09,deposit,2025-09-27
1257,63,10661.89,deposit,2025-12-14
1258,273,462.94,withdrawal,2025-07-08
1259,34,8924.44,transfer,2025-08-23
1260,45,1175.09,payment,2025-04-02
1261,148,332.55,payment,2025-05-22
1262,58,4988.47,transfer,2025-04-15
1263,267,883.04,payment,2025-12-16
1264,278,4765.35,transfer,2025-08-04
1265,228,878.09,payment,2025-02-02
1266,12,8357.73,transfer,2025-09-24
1267,172,8701.63,deposit,2025-12-02
1268,168,8920.69,deposit,2025-12-23
1269,272,6897.21,deposit,2025-10-18
1270,68,188.3,withdrawal,2025-05-14
1271,117,5609.94,deposit,2025-05-28
1272,25,3563.55,transfer,2025-08-22
1273,86,7132.53,transfer,2025-05-27
